bucket_5min,rail_event_count,rail_product_count,rail_qnt_sum,rail_qnt_mean,active_rail_count,a4_rail_event_count,a4_rail_qnt_sum,HANDLE,ROOM_MIRROR
2026-04-22 15:00:00,79,2,79,1.0,4,0,0.0,79,0
2026-04-22 15:05:00,110,2,110,1.0,4,0,0.0,110,0
2026-04-22 15:10:00,79,2,79,1.0,4,0,0.0,79,0
2026-04-22 15:15:00,82,2,82,1.0,4,0,0.0,82,0
2026-04-22 15:20:00,110,2,110,1.0,4,0,0.0,110,0
2026-04-22 15:25:00,76,2,76,1.0,4,0,0.0,76,0
2026-04-22 15:30:00,78,2,78,1.0,4,0,0.0,78,0
2026-04-22 15:35:00,107,2,107,1.0,4,0,0.0,107,0
2026-04-22 15:40:00,77,2,77,1.0,4,0,0.0,77,0
2026-04-22 15:45:00,76,2,76,1.0,4,0,0.0,76,0
2026-04-22 15:50:00,91,2,87,0.9560439560439561,4,0,0.0,91,0
2026-04-22 15:55:00,93,2,68,0.7311827956989247,4,0,0.0,93,0
2026-04-22 16:00:00,76,2,57,0.75,4,0,0.0,76,0
2026-04-22 16:05:00,81,2,49,0.6049382716049383,4,0,0.0,81,0
2026-04-22 16:10:00,95,1,0,0.0,4,0,0.0,95,0
2026-04-22 16:15:00,86,1,0,0.0,4,0,0.0,86,0
2026-04-22 16:20:00,74,1,0,0.0,4,0,0.0,74,0
2026-04-22 16:25:00,75,1,0,0.0,4,0,0.0,75,0
2026-04-22 16:30:00,83,1,0,0.0,4,0,0.0,83,0
2026-04-22 16:35:00,96,1,0,0.0,4,0,0.0,96,0
2026-04-22 16:40:00,83,1,0,0.0,4,0,0.0,83,0
2026-04-22 16:45:00,74,1,0,0.0,4,0,0.0,74,0
2026-04-22 16:50:00,76,1,0,0.0,4,0,0.0,76,0
2026-04-22 16:55:00,89,1,0,0.0,4,0,0.0,89,0
2026-04-22 17:00:00,91,1,0,0.0,4,0,0.0,91,0
2026-04-22 17:05:00,77,1,0,0.0,4,0,0.0,77,0
2026-04-22 17:10:00,74,1,0,0.0,4,0,0.0,74,0
2026-04-22 17:15:00,81,1,0,0.0,4,0,0.0,81,0
2026-04-22 17:20:00,95,1,0,0.0,4,0,0.0,95,0
2026-04-22 17:25:00,82,1,0,0.0,4,0,0.0,82,0
2026-04-22 17:30:00,73,1,0,0.0,4,0,0.0,73,0
2026-04-22 17:35:00,75,1,0,0.0,4,0,0.0,75,0
2026-04-22 17:55:00,67,1,0,0.0,4,0,0.0,67,0
2026-04-23 09:20:00,73,1,0,0.0,4,0,0.0,73,0
2026-04-23 09:25:00,36,1,0,0.0,4,0,0.0,36,0
2026-04-23 09:30:00,55,2,9,0.16363636363636364,4,0,0.0,55,0
2026-04-23 09:35:00,77,2,25,0.3246753246753247,4,0,0.0,77,0
2026-04-23 09:40:00,93,2,43,0.46236559139784944,4,0,0.0,93,0
2026-04-23 09:45:00,80,2,43,0.5375,4,0,0.0,80,0
2026-04-23 09:50:00,91,2,46,0.5054945054945055,4,0,0.0,91,0
2026-04-23 09:55:00,95,2,46,0.4842105263157895,4,0,0.0,95,0
2026-04-23 10:00:00,81,2,44,0.5432098765432098,4,0,0.0,81,0
2026-04-23 10:05:00,95,2,49,0.5157894736842106,4,0,0.0,95,0
2026-04-23 10:10:00,102,2,52,0.5098039215686274,4,0,0.0,102,0
2026-04-23 10:15:00,78,2,39,0.5,4,0,0.0,78,0
2026-04-23 10:20:00,94,2,51,0.5425531914893617,4,0,0.0,94,0
2026-04-23 10:25:00,93,2,45,0.4838709677419355,4,0,0.0,93,0
2026-04-23 10:30:00,74,2,37,0.5,4,0,0.0,74,0
2026-04-23 10:35:00,79,2,41,0.5189873417721519,4,0,0.0,79,0
2026-04-23 10:40:00,112,2,64,0.5714285714285714,4,0,0.0,112,0
2026-04-23 10:45:00,93,2,46,0.4946236559139785,4,0,0.0,93,0
2026-04-23 10:50:00,75,2,38,0.5066666666666667,4,0,0.0,75,0
2026-04-23 10:55:00,86,2,47,0.5465116279069767,4,0,0.0,86,0
2026-04-23 11:00:00,140,5,85,0.6071428571428571,4,32,18.0,140,0
2026-04-23 11:05:00,272,5,139,0.5110294117647058,4,181,73.0,272,0
2026-04-23 11:10:00,235,4,53,0.225531914893617,4,171,18.0,235,0
2026-04-23 11:15:00,225,5,86,0.38222222222222224,4,64,26.0,225,0
2026-04-23 11:20:00,254,6,145,0.5708661417322834,4,44,29.0,254,0
2026-04-23 11:25:00,175,6,133,0.76,4,24,21.0,175,0
2026-04-23 11:30:00,169,4,169,1.0,4,32,32.0,169,0
2026-04-23 11:35:00,149,4,149,1.0,4,32,32.0,149,0
2026-04-23 11:40:00,160,4,160,1.0,4,31,31.0,160,0
2026-04-23 11:45:00,142,4,142,1.0,4,26,26.0,142,0
2026-04-23 11:50:00,166,4,166,1.0,4,34,34.0,166,0
2026-04-23 11:55:00,133,4,133,1.0,4,27,27.0,133,0
2026-04-23 12:00:00,146,4,146,1.0,4,24,24.0,146,0
2026-04-23 12:05:00,157,4,157,1.0,4,34,34.0,157,0
2026-04-23 12:10:00,140,4,140,1.0,4,29,29.0,140,0
2026-04-23 12:15:00,141,4,141,1.0,4,25,25.0,141,0
2026-04-23 12:20:00,157,4,157,1.0,4,33,33.0,157,0
2026-04-23 12:25:00,137,4,137,1.0,4,28,28.0,137,0
2026-04-23 12:30:00,136,4,136,1.0,4,24,24.0,136,0
2026-04-23 12:35:00,158,4,158,1.0,4,33,33.0,158,0
2026-04-23 12:40:00,143,4,143,1.0,4,32,32.0,143,0
2026-04-23 12:45:00,131,4,131,1.0,4,24,24.0,131,0
2026-04-23 12:50:00,159,4,159,1.0,4,27,27.0,159,0
2026-04-23 12:55:00,146,4,146,1.0,4,35,35.0,146,0
2026-04-23 13:00:00,138,4,135,0.9782608695652174,4,24,24.0,138,0
2026-04-23 13:05:00,159,3,0,0.0,4,25,0.0,159,0
2026-04-23 13:10:00,162,3,0,0.0,4,24,0.0,162,0
2026-04-23 13:15:00,177,3,0,0.0,4,30,0.0,177,0
2026-04-23 13:20:00,172,3,0,0.0,4,34,0.0,172,0
2026-04-23 13:25:00,202,4,41,0.20297029702970298,4,43,13.0,202,0
2026-04-23 13:30:00,264,4,61,0.23106060606060605,4,126,47.0,264,0
2026-04-23 13:35:00,258,6,133,0.5155038759689923,4,146,88.0,258,0
2026-04-23 13:40:00,290,6,75,0.25862068965517243,4,128,45.0,290,0
2026-04-23 13:45:00,223,7,73,0.3273542600896861,4,108,23.0,223,0
2026-04-23 13:50:00,302,7,166,0.5496688741721855,4,154,123.0,302,0
2026-04-23 13:55:00,226,7,73,0.3230088495575221,4,52,14.0,226,0
2026-04-23 14:00:00,245,6,106,0.4326530612244898,4,55,20.0,245,0
2026-04-23 14:05:00,198,7,134,0.6767676767676768,4,18,15.0,198,0
2026-04-23 14:10:00,197,4,197,1.0,4,39,39.0,197,0
2026-04-23 14:15:00,173,4,173,1.0,4,26,26.0,173,0
2026-04-23 14:20:00,182,4,182,1.0,4,31,31.0,182,0
2026-04-23 14:25:00,184,4,184,1.0,4,30,30.0,184,0
2026-04-23 14:30:00,196,4,196,1.0,4,39,39.0,196,0
2026-04-23 14:35:00,196,4,196,1.0,4,29,29.0,196,0
2026-04-23 14:40:00,195,4,195,1.0,4,27,27.0,195,0
2026-04-23 14:45:00,188,4,188,1.0,4,32,32.0,188,0
2026-04-23 14:50:00,171,4,171,1.0,4,30,30.0,171,0
2026-04-23 14:55:00,179,4,179,1.0,4,25,25.0,179,0
2026-04-23 15:00:00,182,4,182,1.0,4,35,35.0,182,0
2026-04-23 15:05:00,165,4,165,1.0,4,28,28.0,165,0
2026-04-23 15:10:00,185,4,185,1.0,4,25,25.0,185,0
2026-04-23 15:15:00,186,4,186,1.0,4,38,38.0,186,0
2026-04-23 15:20:00,169,4,169,1.0,4,24,24.0,169,0
2026-04-23 15:25:00,181,4,181,1.0,4,26,26.0,181,0
2026-04-23 15:30:00,185,4,185,1.0,4,36,36.0,185,0
2026-04-23 15:35:00,174,4,174,1.0,4,28,28.0,174,0
2026-04-23 15:40:00,178,4,178,1.0,4,25,25.0,178,0
2026-04-23 15:45:00,187,4,187,1.0,4,37,37.0,187,0
2026-04-23 15:50:00,172,4,172,1.0,4,26,26.0,172,0
2026-04-23 15:55:00,184,4,184,1.0,4,26,26.0,184,0
2026-04-23 16:00:00,186,4,186,1.0,4,38,38.0,186,0
2026-04-23 16:05:00,169,4,169,1.0,4,24,24.0,169,0
2026-04-23 16:10:00,185,4,185,1.0,4,25,25.0,185,0
2026-04-23 16:15:00,185,4,185,1.0,4,39,39.0,185,0
2026-04-23 16:20:00,165,4,165,1.0,4,24,24.0,165,0
2026-04-23 16:25:00,185,4,185,1.0,4,26,26.0,185,0
2026-04-23 16:30:00,176,4,176,1.0,4,36,36.0,176,0
2026-04-23 16:35:00,173,4,173,1.0,4,24,24.0,173,0
2026-04-23 16:40:00,181,4,181,1.0,4,29,29.0,181,0
2026-04-23 16:45:00,171,4,171,1.0,4,33,33.0,171,0
2026-04-23 16:50:00,172,4,172,1.0,4,26,26.0,172,0
2026-04-23 16:55:00,181,4,181,1.0,4,24,24.0,181,0
2026-04-23 17:00:00,196,4,196,1.0,4,42,42.0,196,0
2026-04-23 17:05:00,168,4,168,1.0,4,24,24.0,168,0
2026-04-23 17:10:00,184,4,184,1.0,4,28,28.0,184,0
2026-04-23 17:15:00,180,4,180,1.0,4,34,34.0,180,0
2026-04-23 17:20:00,167,4,167,1.0,4,25,25.0,167,0
2026-04-23 17:25:00,181,4,181,1.0,4,25,25.0,181,0
2026-04-23 17:30:00,179,4,179,1.0,4,37,37.0,179,0
2026-04-23 17:35:00,163,4,163,1.0,4,24,24.0,163,0
2026-04-23 17:40:00,192,4,192,1.0,4,29,29.0,192,0
2026-04-23 17:45:00,173,4,173,1.0,4,33,33.0,173,0
2026-04-23 17:50:00,165,4,165,1.0,4,24,24.0,165,0
2026-04-23 17:55:00,182,4,182,1.0,4,27,27.0,182,0
2026-04-23 18:00:00,170,4,170,1.0,4,33,33.0,170,0
2026-04-23 18:05:00,169,4,169,1.0,4,25,25.0,169,0
2026-04-23 18:10:00,190,4,190,1.0,4,32,32.0,190,0
2026-04-23 18:15:00,168,4,168,1.0,4,30,30.0,168,0
2026-04-23 18:20:00,178,4,178,1.0,4,25,25.0,178,0
2026-04-23 18:25:00,190,4,190,1.0,4,31,31.0,190,0
2026-04-23 18:30:00,174,4,174,1.0,4,30,30.0,174,0
2026-04-23 18:35:00,177,4,177,1.0,4,24,24.0,177,0
2026-04-23 18:40:00,191,4,191,1.0,4,36,36.0,191,0
2026-04-23 18:45:00,169,4,169,1.0,4,27,27.0,169,0
2026-04-23 18:50:00,181,4,181,1.0,4,24,24.0,181,0
2026-04-23 18:55:00,187,4,187,1.0,4,38,38.0,187,0
2026-04-23 19:00:00,164,4,164,1.0,4,24,24.0,164,0
2026-04-23 19:05:00,182,4,182,1.0,4,24,24.0,182,0
2026-04-23 19:10:00,177,4,177,1.0,4,38,38.0,177,0
2026-04-23 19:15:00,169,4,169,1.0,4,25,25.0,169,0
2026-04-23 19:20:00,183,4,183,1.0,4,28,28.0,183,0
2026-04-23 19:25:00,185,4,185,1.0,4,36,36.0,185,0
2026-04-23 19:30:00,170,4,170,1.0,4,25,25.0,170,0
2026-04-23 19:35:00,187,4,187,1.0,4,30,30.0,187,0
2026-04-23 19:40:00,167,4,167,1.0,4,32,32.0,167,0
2026-04-23 19:45:00,175,4,175,1.0,4,25,25.0,175,0
2026-04-23 19:50:00,162,4,162,1.0,4,24,24.0,162,0
2026-04-23 19:55:00,500,4,280,0.56,2,54,54.0,500,0
2026-04-23 20:00:00,313,2,93,0.2971246006389776,3,5,5.0,313,0
2026-04-23 20:05:00,512,3,176,0.34375,4,59,0.0,512,0
2026-04-23 20:10:00,13,1,0,0.0,1,0,0.0,13,0
2026-04-24 09:05:00,407,1,0,0.0,2,0,0.0,407,0
2026-04-24 09:10:00,348,2,0,0.0,3,9,0.0,348,0
2026-04-24 09:25:00,87,3,0,0.0,4,13,0.0,87,0
2026-04-24 09:30:00,209,3,0,0.0,4,31,0.0,209,0
2026-04-24 09:35:00,222,5,45,0.20270270270270271,4,37,13.0,222,0
2026-04-24 09:40:00,245,4,78,0.3183673469387755,4,154,78.0,245,0
2026-04-24 09:45:00,471,3,12,0.025477707006369428,4,180,12.0,471,0
2026-04-24 09:50:00,302,2,11,0.03642384105960265,2,11,11.0,302,0
2026-04-24 09:55:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 10:00:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 10:05:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 10:10:00,583,2,291,0.49914236706689535,2,291,291.0,583,0
2026-04-24 10:15:00,583,2,292,0.5008576329331046,2,292,292.0,583,0
2026-04-24 10:20:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 10:25:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 10:30:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 10:35:00,583,2,291,0.49914236706689535,2,291,291.0,583,0
2026-04-24 10:40:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 10:45:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 10:50:00,583,2,292,0.5008576329331046,2,292,292.0,583,0
2026-04-24 10:55:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 11:00:00,583,2,291,0.49914236706689535,2,291,291.0,583,0
2026-04-24 11:05:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 11:10:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 11:15:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 11:20:00,583,2,292,0.5008576329331046,2,292,292.0,583,0
2026-04-24 11:25:00,583,2,291,0.49914236706689535,2,291,291.0,583,0
2026-04-24 11:30:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 11:35:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 11:40:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 11:45:00,582,2,291,0.5,2,291,291.0,582,0
2026-04-24 11:50:00,470,3,175,0.3723404255319149,3,173,173.0,470,0
2026-04-24 11:55:00,212,5,51,0.24056603773584906,4,19,13.0,212,0
2026-04-24 12:00:00,156,3,25,0.16025641025641027,3,44,25.0,156,0
2026-04-24 12:05:00,100,1,0,0.0,4,0,0.0,100,0
2026-04-24 12:10:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-24 12:15:00,287,2,0,0.0,3,0,0.0,287,0
2026-04-24 12:20:00,569,3,249,0.437609841827768,4,282,249.0,569,0
2026-04-24 12:25:00,583,2,292,0.5008576329331046,2,292,292.0,583,0
2026-04-24 12:30:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 12:35:00,583,2,291,0.49914236706689535,2,291,291.0,583,0
2026-04-24 12:40:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 12:45:00,583,2,292,0.5008576329331046,2,292,292.0,583,0
2026-04-24 12:50:00,584,2,292,0.5,2,292,292.0,584,0
2026-04-24 12:55:00,528,2,194,0.36742424242424243,3,269,194.0,528,0
2026-04-24 13:00:00,581,2,0,0.0,2,292,0.0,581,0
2026-04-24 13:05:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 13:10:00,583,2,0,0.0,2,292,0.0,583,0
2026-04-24 13:15:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 13:20:00,583,2,0,0.0,2,291,0.0,583,0
2026-04-24 13:25:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 13:30:00,583,2,0,0.0,2,292,0.0,583,0
2026-04-24 13:35:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 13:40:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 13:45:00,583,2,0,0.0,2,291,0.0,583,0
2026-04-24 13:50:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 13:55:00,583,2,0,0.0,2,292,0.0,583,0
2026-04-24 14:00:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 14:05:00,583,2,0,0.0,2,291,0.0,583,0
2026-04-24 14:10:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 14:15:00,583,2,0,0.0,2,292,0.0,583,0
2026-04-24 14:20:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 14:25:00,583,2,0,0.0,2,291,0.0,583,0
2026-04-24 14:30:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 14:35:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 14:40:00,583,2,0,0.0,2,292,0.0,583,0
2026-04-24 14:45:00,584,2,0,0.0,2,292,0.0,584,0
2026-04-24 14:50:00,430,2,0,0.0,2,291,0.0,430,0
2026-04-24 14:55:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 15:00:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 15:05:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 15:10:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 15:15:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-24 15:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 15:25:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 15:30:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 15:35:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 15:40:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-24 15:45:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 15:50:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 15:55:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 16:00:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 16:05:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-24 16:10:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 16:15:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 16:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 16:25:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 16:30:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-24 16:35:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 16:40:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 16:45:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 16:50:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-24 16:55:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 17:00:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 17:05:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 17:10:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 17:15:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-24 17:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 17:25:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 17:30:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 17:35:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 17:40:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-24 17:45:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 17:50:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 17:55:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 18:00:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 18:05:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-24 18:10:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 18:15:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 18:20:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 18:25:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 18:30:00,291,1,0,0.0,1,291,0.0,291,0
2026-04-24 18:35:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 18:40:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 18:45:00,292,1,0,0.0,1,292,0.0,292,0
2026-04-24 18:50:00,262,1,0,0.0,3,262,0.0,262,0
2026-04-25 18:40:00,115,4,4,0.034782608695652174,4,16,0.0,115,0
2026-04-25 18:45:00,207,3,129,0.6231884057971014,4,142,117.0,207,0
2026-04-25 18:50:00,154,2,19,0.12337662337662338,4,48,10.0,154,0
2026-04-25 18:55:00,144,2,13,0.09027777777777778,4,21,0.0,144,0
2026-04-25 19:00:00,198,2,7,0.03535353535353535,4,24,0.0,198,0
2026-04-25 19:05:00,298,1,0,0.0,3,3,0.0,298,0
2026-04-25 19:10:00,6,1,0,0.0,1,0,0.0,6,0
2026-04-26 11:35:00,90,1,0,0.0,1,0,0.0,90,0
2026-04-26 11:40:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-26 11:45:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-26 11:50:00,102,1,5,0.049019607843137254,4,24,3.0,102,0
2026-04-28 13:40:00,2,1,0,0.0,1,0,0.0,2,0
2026-04-28 13:45:00,168,3,108,0.6428571428571429,4,93,68.0,168,0
2026-04-28 13:50:00,239,3,66,0.27615062761506276,4,210,66.0,239,0
2026-04-28 13:55:00,218,3,30,0.13761467889908258,4,158,13.0,218,0
2026-04-28 14:00:00,302,2,217,0.7185430463576159,4,4,0.0,302,0
2026-04-28 14:05:00,240,1,240,1.0,1,0,0.0,240,0
2026-04-28 14:10:00,263,2,69,0.2623574144486692,4,0,0.0,263,0
2026-04-28 14:15:00,282,1,0,0.0,3,0,0.0,282,0
2026-04-28 14:20:00,260,3,0,0.0,4,13,0.0,260,0
2026-04-28 14:25:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 14:30:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 14:35:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 14:40:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-28 14:45:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 14:50:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 14:55:00,231,1,0,0.0,1,0,0.0,231,0
2026-04-28 15:00:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 15:05:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-28 15:10:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 15:15:00,286,1,0,0.0,2,0,0.0,286,0
2026-04-28 15:20:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 15:25:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-28 15:30:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 15:35:00,170,1,0,0.0,1,0,0.0,170,0
2026-04-28 15:40:00,53,2,13,0.24528301886792453,3,0,0.0,53,0
2026-04-28 15:45:00,104,1,26,0.25,4,0,0.0,104,0
2026-04-28 15:50:00,13,1,0,0.0,4,0,0.0,13,0
2026-04-28 15:55:00,110,3,30,0.2727272727272727,4,42,13.0,110,0
2026-04-28 16:00:00,209,4,65,0.31100478468899523,4,122,24.0,209,0
2026-04-28 16:05:00,342,4,93,0.2719298245614035,4,138,61.0,342,0
2026-04-28 16:10:00,286,4,48,0.16783216783216784,4,140,12.0,286,0
2026-04-28 16:15:00,273,3,59,0.21611721611721613,4,55,11.0,273,0
2026-04-28 16:20:00,267,3,53,0.19850187265917604,4,16,0.0,267,0
2026-04-28 16:25:00,471,3,21,0.044585987261146494,4,13,3.0,471,0
2026-04-28 16:30:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-28 16:35:00,584,1,0,0.0,2,0,0.0,584,0
2026-04-28 16:40:00,366,1,0,0.0,2,0,0.0,366,0
2026-04-28 16:45:00,128,1,0,0.0,1,0,0.0,128,0
2026-04-28 18:05:00,82,2,41,0.5,4,12,0.0,82,0
2026-04-28 18:10:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-28 18:15:00,292,1,72,0.2465753424657534,1,0,0.0,292,0
2026-04-28 18:20:00,123,1,0,0.0,1,0,0.0,123,0
2026-04-28 18:25:00,234,1,0,0.0,1,0,0.0,234,0
2026-04-28 18:30:00,305,1,0,0.0,4,0,0.0,305,0
2026-04-28 18:35:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 18:40:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 18:45:00,160,2,0,0.0,4,3,0.0,160,0
2026-04-28 18:50:00,19,1,0,0.0,1,0,0.0,19,0
2026-04-28 18:55:00,129,1,0,0.0,4,12,0.0,129,0
2026-04-28 19:00:00,258,1,0,0.0,2,0,0.0,258,0
2026-04-28 19:05:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 19:10:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 19:15:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 19:20:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 19:25:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-28 19:30:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 19:35:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 19:40:00,272,1,0,0.0,1,0,0.0,272,0
2026-04-28 20:15:00,193,1,0,0.0,3,0,0.0,193,0
2026-04-28 20:25:00,135,1,0,0.0,1,0,0.0,135,0
2026-04-28 20:30:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-28 20:35:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 20:40:00,278,1,0,0.0,1,0,0.0,278,0
2026-04-28 20:45:00,7,1,0,0.0,2,0,0.0,7,0
2026-04-28 21:05:00,62,1,0,0.0,1,0,0.0,62,0
2026-04-28 21:10:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 21:15:00,291,1,0,0.0,1,0,0.0,291,0
2026-04-28 21:20:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 21:25:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 21:30:00,291,1,0,0.0,2,0,0.0,291,0
2026-04-28 21:35:00,292,1,0,0.0,1,0,0.0,292,0
2026-04-28 21:40:00,74,1,0,0.0,2,0,0.0,74,0
2026-04-28 22:10:00,3,1,3,1.0,1,0,0.0,3,0
2026-04-28 22:15:00,109,1,30,0.27522935779816515,4,0,0.0,109,0
2026-04-28 22:45:00,204,3,69,0.3382352941176471,4,52,13.0,204,0
2026-04-28 22:50:00,78,3,32,0.41025641025641024,4,22,0.0,78,0
2026-04-28 22:55:00,56,2,25,0.44642857142857145,4,0,0.0,56,0
2026-04-28 23:15:00,98,3,25,0.25510204081632654,2,40,11.0,98,0
2026-04-28 23:20:00,200,1,200,1.0,1,0,0.0,200,0
2026-04-28 23:25:00,291,1,291,1.0,1,0,0.0,291,0
2026-04-28 23:30:00,103,2,93,0.9029126213592233,4,0,0.0,103,0
2026-04-28 23:50:00,7,1,0,0.0,2,0,0.0,7,0
2026-04-28 23:55:00,3,1,0,0.0,1,0,0.0,3,0
2026-04-29 00:00:00,3,1,0,0.0,1,0,0.0,3,0
2026-04-29 00:05:00,3,1,0,0.0,1,0,0.0,3,0
2026-04-29 00:15:00,3,1,0,0.0,1,0,0.0,3,0
2026-04-29 00:35:00,3,1,0,0.0,1,0,0.0,3,0
2026-04-29 00:40:00,3,1,0,0.0,1,0,0.0,3,0
2026-04-29 01:00:00,4,1,0,0.0,1,0,0.0,4,0
2026-04-29 01:05:00,3,1,0,0.0,1,0,0.0,3,0
2026-04-29 01:20:00,3,1,0,0.0,1,0,0.0,3,0
2026-04-29 01:35:00,3,1,0,0.0,1,0,0.0,3,0
2026-04-29 01:45:00,3,1,0,0.0,1,0,0.0,3,0
2026-04-29 01:55:00,5,1,0,0.0,1,0,0.0,5,0
2026-04-29 08:50:00,2,1,0,0.0,1,0,0.0,2,0
